"Area","Unit Name","Run Status Value","Sample Time"
"Aquarius","DG1 -  E3Y00301","1802 RPM","08/19/2025 07:30:00 PM"
"Aquarius","DG3 - E3Y00298","1801 RPM","08/16/2025 08:25:00 PM"
"Aquarius","DG4 - E3Y00299","1802 RPM","08/07/2025 08:30:00 PM"
"Aquarius","DG2 - E3Y00302","1804 RPM","06/21/2025 04:05:00 AM"
"Aquarius","DG5 - E3Y00300",,"04/10/2025 09:05:00 PM"
