"Area","Unit Name","Run Status Value","Sample Time"
"Stim Star Brasil","DG4 - RTK00166","0 RPM","11/28/2025 08:35:00 AM"
"Stim Star Brasil","DG1 - RTK00164","0 RPM","11/28/2025 08:00:00 AM"
"Stim Star Brasil","DG3 - RTK00165","0 RPM","11/17/2025 08:40:00 PM"
"Stim Star Brasil","DG2 - RTK00163","0 RPM","06/28/2022 02:10:00 PM"
